@relation train_right_selected.arff

@attribute Upper_Stretch numeric
@attribute Rate_of_Change_Max_ numeric
@attribute Rate_of_Change_Min_ numeric
@attribute Respiration_Duration_dist numeric
@attribute Upper_Stretch_dist numeric
@attribute Rate_of_Change_Min__dist numeric
@attribute Lower_Stretch_ratio numeric
@attribute Magnitude_Mean_ numeric
@attribute Wrist_Duration numeric
@attribute Pitch_Median_ numeric
@attribute Roll_Mean_ numeric
@attribute Roll_Median_ numeric
@attribute RStime-WEtime numeric

@attribute class {puff,nonpuff}

@data
1126.68693430,62.77886277,-87.67190358,-1265.62500000,546.95269234,-48.66579409,0.98797330,71.67593785,1125.00000000,41.04908204,76.68903598,76.63980916,1127.62500000,puff
1290.08554199,82.32436708,-102.78554412,820.31250000,769.74732061,-67.64056945,1.29237694,92.34252576,937.50000000,42.92630014,68.55534694,69.75290909,-1653.62500000,puff
921.84909739,48.30249223,-70.67642433,890.62500000,492.90393766,-44.83076219,1.41063170,32.30842222,1062.50000000,42.28057673,64.97332176,65.02937458,-1332.75000000,puff
831.12162364,56.21708566,-72.33541630,1195.31250000,402.17646391,-39.75717366,1.88475364,89.96778597,937.50000000,42.55802697,65.04869601,66.33230698,-1864.00000000,puff
1650.18462240,85.17816543,-58.77685718,1195.31250000,1193.62553294,-26.18052122,1.24169790,106.19400202,687.50000000,44.10098172,72.29378020,73.08713923,-1364.00000000,puff
1877.19094613,97.08131792,-90.39258270,-820.31250000,1385.18269202,-62.68702526,0.93960586,80.38781952,937.50000000,41.11220835,74.55250482,74.43420873,276.62500000,puff
1063.84913933,71.12989906,-27.53820577,2695.31250000,620.95656552,0.16735167,1.85513596,90.17698355,2000.00000000,40.79974420,77.43779191,76.85942669,-1832.75000000,puff
1452.90105824,70.95915481,-83.37349416,-304.68750000,1115.40245806,-55.83447762,0.61897909,79.54294247,1125.00000000,41.00902704,84.31922422,85.84935179,-67.12500000,puff
997.21320676,59.76961561,-51.85192255,1523.43750000,650.72057519,-22.53750661,1.70155464,82.79703074,1250.00000000,40.39962070,97.98934317,97.84528210,-1801.50000000,puff
1685.42356432,85.93280353,-100.16551103,-1078.12500000,1323.30526962,-65.67534383,1.02750644,85.39993360,1125.00000000,41.38171483,97.99337369,96.88022547,89.12500000,puff
1673.37011100,84.13382206,-101.45025774,-1265.62500000,1225.57987763,-61.29699017,0.70546249,86.44062560,937.50000000,41.02386684,99.41680156,99.25105078,167.25000000,puff
1756.90659383,51.60790669,-105.65224526,2835.93750000,1288.78175487,-58.89095634,1.09880908,192.44192207,1812.50000000,46.91344972,88.31980951,88.84813003,-3410.87500000,puff
1621.65663565,62.53101929,-93.79819243,6023.43750000,1120.62486938,-46.99203883,1.36412543,111.70570694,1000.00000000,52.27511788,69.25926433,69.58904151,-3707.75000000,puff
1985.43274646,114.31528255,-82.02775105,2554.68750000,1347.64954817,-27.43465133,1.72745669,93.82712559,687.50000000,55.96094173,84.27925098,84.79918231,-3029.75000000,puff
1373.74039515,67.40213127,-115.30434218,-1406.25000000,694.61695962,-62.69846074,1.24948511,56.21490802,1562.50000000,60.46806596,91.98883579,91.74001262,-279.75000000,puff
1435.31126035,89.53990624,-106.45964309,679.68750000,840.56150476,-57.01409864,1.23103698,56.55168368,1187.50000000,59.89238163,95.73679626,95.77313865,-1889.12500000,puff
1348.13142817,57.57364350,-63.15772812,585.93750000,785.88499437,-26.69633587,0.96550039,93.97482891,1500.00000000,52.86603346,93.13830914,92.38982042,-1717.25000000,puff
1659.10481380,65.76247615,-77.79119211,3164.06250000,1172.45025965,-33.25245445,1.10521857,54.23944327,1187.50000000,53.69752969,97.88633234,97.63631686,-3326.62500000,puff
1717.02238274,80.52102733,-115.92804640,1335.93750000,1279.65090937,-73.33142353,1.56178896,120.82995924,1187.50000000,54.49223389,93.75663387,92.37919467,-2514.12500000,puff
1401.62913100,76.59155486,-96.83128494,234.37500000,947.65150465,-52.09182881,0.96235864,67.53272840,1125.00000000,52.66517408,113.87584014,115.23095994,-1545.37500000,puff
1991.97459650,85.29849320,-110.27480318,1242.18750000,1480.65344150,-58.03045854,1.10289209,59.91007357,1125.00000000,56.64179680,111.16005399,111.16682099,-2311.00000000,puff
2145.06515529,80.56337397,-101.02169102,890.62500000,1658.76186704,-59.56415245,0.91307434,122.96876100,1062.50000000,63.20390345,99.58546185,99.84473767,-1717.25000000,puff
1606.30262592,78.30277624,-56.20956952,3750.00000000,1165.34264086,-13.65126359,0.96916165,78.69324416,1375.00000000,52.45276162,113.88188865,113.84534614,32.75000000,puff
2274.99098267,106.61589605,-151.27051486,1218.75000000,1835.65298831,-109.96495850,1.13367744,98.33174946,1250.00000000,64.16974330,94.53482619,92.39600172,-2107.87500000,puff
1314.84821052,70.48605532,-97.40478397,-1148.43750000,753.41423245,-58.21046660,1.03732311,52.72129918,1187.50000000,57.62821605,119.17755040,119.77337755,-14.12500000,puff
1678.94848332,62.80828880,-116.92904462,1289.06250000,869.30064808,-76.01105811,1.14761661,54.05988837,1187.50000000,49.88748621,112.56829640,113.35568036,-2248.50000000,puff
1434.91947736,80.35509919,-107.90189889,-773.43750000,555.69692179,-61.95173189,0.97491721,121.96915847,875.00000000,50.88633425,116.96772865,115.40257893,17.12500000,puff
552.85747513,109.72914043,-59.38458035,1406.25000000,-129.60693941,12.34487803,1.19171896,238.71472092,875.00000000,73.69885197,35.59638574,34.53686665,2517.12500000,nonpuff
552.85747513,109.72914043,-59.38458035,1406.25000000,-129.60693941,12.34487803,1.19171896,137.10634142,375.00000000,31.89522718,59.29111895,59.20946521,1267.12500000,nonpuff
172.86338813,20.36036540,-9.09306517,0.00000000,-88.79367105,10.12755742,0.70372336,69.99229038,562.50000000,58.86921127,21.52096975,22.04904629,2031.87500000,nonpuff
492.81808311,35.97212878,-24.08650639,609.37500000,271.72882683,-4.86588380,0.99783419,13.03016731,6937.50000000,67.09858321,44.07213463,47.74281570,1125.62500000,nonpuff
2277.15973234,116.20939703,-114.35870293,164.06250000,1912.54273581,-92.83504871,1.17446422,93.27369688,2937.50000000,55.18860977,43.22761291,43.05122157,3719.37500000,nonpuff
483.09129770,43.18616607,-69.01046007,2062.50000000,-70.47757730,-21.73468796,1.70536572,153.13012110,875.00000000,63.55172774,36.13739715,38.13198206,-890.00000000,nonpuff
915.46721380,66.36427306,-40.21231703,-539.06250000,103.36072063,15.99635227,0.65874667,151.68762197,750.00000000,49.42962228,116.26909564,115.64872543,1067.50000000,nonpuff
1903.44122053,106.05285611,-86.21451520,2179.68750000,1288.45021937,-30.36038154,1.00000000,173.99131508,2187.50000000,45.24532323,94.21588158,92.79991086,-2510.62500000,puff
2130.65715816,84.82098602,-79.94119387,2812.50000000,1664.39888023,-25.57639885,1.54443541,242.82997025,2062.50000000,49.05669148,94.05710805,92.13608039,-2791.87500000,puff
1422.97179539,46.67354229,-63.59611921,1734.37500000,1000.65039667,-20.49946703,0.43365080,141.05192903,2062.50000000,48.33162444,90.37911534,87.43861942,1770.62500000,puff
1730.21465937,75.04278727,-69.73521301,0.00000000,1213.99775795,-21.35068795,0.63344101,230.94177761,2187.50000000,46.33205442,100.63783546,100.32697950,-135.62500000,puff
1532.44953715,45.95569075,-62.73638127,2367.18750000,822.40084514,-6.69365233,0.52500070,212.73450166,2000.00000000,46.66892226,100.87297379,99.48013054,-1979.37500000,puff
2209.19959766,59.21264346,-89.02743143,3937.50000000,1551.37018736,-29.37062784,1.05174011,259.08676792,2125.00000000,46.30218434,106.70086454,105.77535350,-3635.62500000,puff
2154.43977438,68.86640969,-93.00998661,4523.43750000,1554.45333647,-32.77434673,0.58752080,240.26493026,1812.50000000,47.33102381,100.80800494,98.26209290,-2276.25000000,puff
1684.66694884,63.39288798,-90.77474626,1218.75000000,1095.76209437,-38.09011974,0.32206028,184.59744645,1437.50000000,46.21251018,106.29544009,105.52435170,-1385.62500000,puff
2681.62734790,83.58127135,-129.56168087,4523.43750000,2091.82241053,-73.22034773,1.33002512,230.00498159,3125.00000000,40.93252484,105.44360442,105.98111326,-4776.25000000,puff
2089.64850551,77.06431384,-139.59145195,2953.12500000,1448.27145067,-82.13320324,1.93071452,175.57867847,1750.00000000,45.24456898,109.43862833,107.09523385,-3354.00000000,puff
2708.38890247,69.14535458,-116.27818150,3445.31250000,1957.22328084,-52.41137117,1.51635368,218.10307184,1937.50000000,42.79157548,119.43304025,122.07919662,-3697.75000000,puff
2395.25805637,130.52946574,-71.28809467,4921.87500000,2080.60432580,-29.43499169,1.44715969,208.25359620,3687.50000000,50.77104080,59.28592759,63.42668960,677.25000000,nonpuff
2348.54206357,85.43801262,-71.40912191,3937.50000000,2033.88833300,-31.55984284,1.26244570,233.28939765,750.00000000,30.95374591,45.56709944,45.46154146,3896.00000000,nonpuff
42.85167901,29.84853516,-19.30452787,1921.87500000,-271.80205156,15.79174501,0.91809994,227.78236200,562.50000000,36.33895293,117.43044419,119.29400375,786.62500000,nonpuff
170.40084178,32.53650391,-17.52476627,-375.00000000,-144.25288878,14.38749508,0.61838542,48.28272717,4250.00000000,35.26921934,71.59793521,71.44524662,849.12500000,nonpuff
229.99285217,26.01859683,-21.13418647,-515.62500000,-121.45265516,17.27178065,0.40445977,68.62527278,2875.00000000,40.77197088,73.62388648,74.19229196,1052.25000000,nonpuff
1430.54633409,94.68004628,-68.00514511,3117.18750000,811.76629097,-19.01001302,1.54442988,335.52141498,4125.00000000,37.88654532,33.40855323,34.47675635,-1114.25000000,nonpuff
1496.97839029,68.51466923,-103.35281081,867.18750000,1052.65581554,-76.70894721,1.05049786,354.37290810,1250.00000000,31.12207646,71.59610972,71.10266226,1823.25000000,nonpuff
347.00082506,31.94812285,-50.07059948,-375.00000000,-97.32174968,-23.95036516,1.77026280,147.40295637,1000.00000000,67.01080946,38.85353894,38.07548004,323.25000000,nonpuff
4404.09936279,147.08111590,-183.63813175,1523.43750000,4027.66331003,-142.95570779,0.73547098,259.42201492,1687.50000000,31.04487844,61.43457541,67.84562045,1145.37500000,nonpuff
1220.59251636,101.49192224,-80.23432970,3164.06250000,800.78587808,-17.91441669,1.29648816,42.70948755,2375.00000000,32.50598386,78.88566226,79.14464259,-3338.00000000,nonpuff
952.74059637,79.30152448,-51.78946778,187.50000000,9.35897115,5.55151042,0.94922630,103.63971636,562.50000000,68.03344661,45.08952561,46.07054591,579.87500000,nonpuff
1208.00560989,134.33477927,-60.91340700,1570.31250000,357.46774044,-7.71576400,2.80860017,267.92687281,1312.50000000,43.07534175,76.64639460,71.55715956,423.62500000,nonpuff
533.26720366,62.14807773,-123.77927132,7804.68750000,425.81462586,-112.32927210,7.55784903,78.50797728,2750.00000000,40.54253392,72.99953317,72.95104691,-3718.12500000,nonpuff
1907.18382259,90.43212578,-94.95847801,2859.37500000,1443.90371991,-43.07178082,1.23075961,90.11610591,2687.50000000,42.87676971,78.07266406,79.28907124,1485.00000000,puff
1190.38959809,66.32519906,-48.86217049,2296.87500000,656.90679400,-4.17587899,1.15288802,125.76158804,3250.00000000,65.80149987,69.53048394,69.03500314,2406.87500000,puff
2697.15527525,144.20928273,-120.22832867,3093.75000000,1967.97121264,-67.79166776,1.23317615,48.47082032,3250.00000000,67.14531413,52.25639331,50.86460488,1735.00000000,puff
933.57565743,70.70839033,-60.21106926,1804.68750000,204.39159482,-11.66473991,1.08051000,67.50189957,2312.50000000,67.14625627,55.14380890,54.75935682,2125.62500000,puff
1157.03601683,62.60689779,-59.59343213,3000.00000000,427.85195421,-2.26615190,1.09864530,39.53186342,3375.00000000,64.15935336,74.39301105,73.95470954,2188.12500000,puff
830.46945019,43.82734056,-61.54502125,234.37500000,200.87488624,-15.09661633,0.93748861,43.82491157,4437.50000000,67.31350129,56.55080968,55.90151017,-577.50000000,puff
1425.40516794,65.62710043,-95.04112250,-46.87500000,759.95884416,-45.14065732,0.94557164,102.48963070,2687.50000000,64.07370563,63.13515240,63.23270130,1703.75000000,puff
1096.55454248,91.91444598,-78.84728670,-164.06250000,517.91930261,-32.87533587,1.03169701,129.45441284,3875.00000000,62.74478009,48.19148232,49.18741736,1844.37500000,puff
1306.64799195,79.25424540,-96.82542585,585.93750000,747.38854483,-57.84493705,1.07259484,81.32627027,1625.00000000,61.93092078,61.58204053,61.58852306,3219.37500000,puff
1271.57969937,73.21975227,-95.78778583,1007.81250000,658.58343782,-45.69344366,1.70024384,131.47158404,3000.00000000,59.96699486,95.81199958,93.97154509,1875.62500000,puff
1306.16560882,82.13845479,-98.72705972,-609.37500000,371.51517023,-40.68050636,1.28956695,247.04964443,1750.00000000,61.84782241,86.97715397,87.23380687,2078.75000000,puff
1102.61483797,84.56346964,-83.70864171,-210.93750000,291.40415893,-31.09413785,0.89492189,103.39694712,1875.00000000,59.64694420,79.56778467,78.98117931,1563.12500000,puff
85.21617674,26.58040564,-37.45571328,-234.37500000,-725.99450229,14.66499142,0.85798362,96.37554338,2625.00000000,30.31117373,95.17721745,95.00334717,2156.87500000,puff
965.32118965,71.76584370,-74.87632504,-656.25000000,291.52153196,-28.24836314,1.00238042,97.10685019,2875.00000000,64.53781005,71.01914444,68.46650271,3078.75000000,puff
1504.55443656,81.81089121,-69.60713985,2109.37500000,852.62147271,-24.22934239,1.03652802,87.61280592,3000.00000000,64.52882139,72.68055477,70.96052352,1719.37500000,puff
1224.81789069,77.72639907,-82.03190460,46.87500000,461.39848245,-29.04681444,1.66394251,95.26351469,2375.00000000,65.16531748,86.77914206,85.04707822,2438.12500000,puff
1009.51706661,80.71889836,-85.15186813,-609.37500000,253.98022846,-30.67873768,1.63447585,111.16440577,2062.50000000,65.46940940,92.38122667,91.66110094,3516.25000000,puff
1223.34738692,79.30363696,-79.71193212,937.50000000,515.35604963,-33.64210894,0.93731199,113.47073939,2375.00000000,66.72668436,88.87366846,85.87080034,1610.00000000,puff
415.51278354,50.24424758,-73.37817830,-70.31250000,-247.72657249,-21.95610991,1.85406162,123.03403876,1750.00000000,68.64733499,79.49402631,79.04229367,2891.25000000,puff
929.80309405,75.24161824,-70.78347859,2953.12500000,351.58728540,-27.24552483,1.59041100,98.85453644,5062.50000000,59.35359189,93.58549071,101.25908835,-249.37500000,puff
504.94637353,77.56762233,-19.71603889,-632.81250000,-259.65256010,23.82191487,1.17666181,111.47492880,1687.50000000,62.67504433,91.92563799,92.23238195,3063.12500000,puff
1382.68611857,69.38019297,-89.75105256,796.87500000,739.89357794,-51.16790258,1.03438567,133.65305027,3500.00000000,64.39026352,92.78813866,89.34715252,2110.00000000,puff
1975.59887179,101.18163902,-54.63575079,3632.81250000,1307.28606662,-5.29840951,1.70341140,61.52421017,3062.50000000,55.36261889,52.89279733,53.52778404,1758.62500000,puff
1553.97420974,72.02524330,-75.70036113,421.87500000,678.89409993,-20.87081019,1.74372284,66.99379869,2625.00000000,54.33084065,56.07416910,56.50085488,1930.50000000,puff
1626.93989891,68.21469610,-87.06622241,3187.50000000,703.31960343,-30.27969361,1.98001816,62.16930816,2125.00000000,48.80116299,65.79386082,65.07874076,-1069.50000000,puff
1023.03102140,79.22864432,-76.90456049,2414.06250000,401.79304545,-34.07522437,1.80620237,73.76297907,1875.00000000,50.10594247,75.18766964,75.25524623,-257.00000000,puff
2588.90023805,145.25520079,-56.38474331,5390.62500000,1869.94037102,-0.41396884,1.43831258,163.56392473,812.50000000,45.16591218,97.54845835,97.64623217,10211.75000000,nonpuff
703.04929761,50.75726978,-46.37206325,328.12500000,-213.05015919,10.74492735,1.20761356,337.01842606,1062.50000000,35.24084861,86.45534180,79.64617499,6414.87500000,nonpuff
671.65645057,49.24937396,-46.05390350,1710.93750000,-115.03982435,8.66715341,1.23429763,90.77615279,3562.50000000,54.50055849,12.04494960,11.97522260,-960.12500000,nonpuff
2384.97536694,94.80743590,-109.27488546,2437.50000000,1932.49971526,-66.63980347,0.78119782,125.80510269,4250.00000000,31.73872397,111.98610805,112.82478760,229.37500000,nonpuff
453.72614409,74.62072336,-34.05661856,1125.00000000,-392.50631249,31.00364351,1.00000000,416.52909422,2125.00000000,34.40782309,39.28964402,41.30785599,323.25000000,nonpuff
926.28227686,76.20614954,-67.94126623,2203.12500000,-33.44638202,-0.79251343,0.84944111,384.37976721,1000.00000000,60.34161538,30.99523634,30.73861151,2651.37500000,nonpuff
1758.97610158,87.97070478,-75.44418347,1546.87500000,708.84380343,-10.74878667,0.33773774,314.24933892,3750.00000000,61.67489486,17.65616810,18.41192270,4682.62500000,nonpuff
714.72751369,81.02999614,-53.03810355,726.56250000,-59.35095453,-1.35085864,1.22198188,719.16130636,500.00000000,43.64283008,7.02042885,4.75277225,4307.62500000,nonpuff
714.72751369,81.02999614,-53.03810355,726.56250000,-59.35095453,-1.35085864,1.22198188,460.82719977,1312.50000000,36.41764014,15.29634973,13.03062170,2307.62500000,nonpuff
729.04305635,60.81425858,-17.92237992,-1757.81250000,-286.26664253,67.30060092,0.48551358,706.82514187,937.50000000,35.14157839,25.95725820,32.00931969,2026.37500000,nonpuff
714.12221988,82.07384803,-36.38709585,-468.75000000,-64.89674429,31.54407782,1.07724837,283.22485575,875.00000000,52.30066902,52.72977736,53.73449652,-357.62500000,nonpuff
253.38749994,77.18568123,-16.24071426,914.06250000,-615.68035760,54.09198734,1.16955253,401.11857175,1187.50000000,52.03939575,57.08518345,58.83098143,-2201.37500000,nonpuff
1656.00790390,122.62429826,-98.05771850,-656.25000000,811.23632896,-45.39323363,1.37335744,261.70779267,750.00000000,51.19143798,18.80999693,29.03597157,13.50000000,nonpuff
1178.20386052,132.71959390,-93.70380546,-210.93750000,586.98234127,-60.04567389,2.32739636,272.35556067,312.50000000,56.93982621,73.54195047,82.34043097,13.00000000,nonpuff
3523.54101592,204.97775768,-143.91889477,1007.81250000,3068.56408109,-105.79488110,1.28122286,275.02368796,1500.00000000,44.23170493,56.61028785,57.52952411,-424.50000000,nonpuff
339.36639099,96.31062992,-33.65790100,-2039.06250000,-426.69407622,10.23723579,1.59674019,136.52964148,687.50000000,49.15082430,-33.84668112,-27.50657834,4479.87500000,nonpuff
-73.13070641,30.97327356,-12.70768925,-3164.06250000,-949.17945874,46.07589734,0.59487022,189.33435243,2812.50000000,49.30691191,-18.24809335,-19.74458545,42.37500000,nonpuff
1994.75825620,85.91662130,-82.00154184,8648.43750000,1118.70950387,-23.21795525,1.08007178,364.32647394,1062.50000000,52.87293237,-11.41030922,-23.96272878,-129.50000000,nonpuff
1994.75825620,85.91662130,-82.00154184,8648.43750000,1118.70950387,-23.21795525,1.08007178,652.93970996,687.50000000,58.96051646,4.26854052,10.57291819,-1379.50000000,nonpuff
2686.40380590,165.50896756,-136.05763077,867.18750000,1920.34333870,-77.27404418,1.04294161,169.59939870,1812.50000000,40.24488113,62.47204515,62.68590347,1573.62500000,nonpuff
2936.89020992,207.27868303,-114.45814169,1265.62500000,2262.87669087,-58.92422930,1.26750576,55.85624137,2437.50000000,41.78777679,23.57378328,25.28354369,-957.62500000,puff
3304.56856962,209.62991149,-157.18527176,843.75000000,2691.01005790,-116.39051111,1.64082651,147.72684722,3562.50000000,45.88986047,11.08145692,4.60779494,323.62500000,puff
2212.77432548,140.68056075,-118.06736976,1265.62500000,1744.93267336,-83.09483186,1.74555859,68.65368194,2500.00000000,51.88008134,-5.79687500,-7.60606529,651.75000000,puff
